Downloaded from wid.world on 15-11-2025 at 01:54:42
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1820;0.2348
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1821;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1822;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1823;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1824;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1825;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1826;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1827;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1828;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1829;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1830;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1831;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1832;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1833;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1834;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1835;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1836;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1837;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1838;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1839;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1840;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1841;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1842;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1843;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1844;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1845;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1846;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1847;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1848;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1849;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1850;0.2373
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1851;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1852;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1853;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1854;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1855;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1856;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1857;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1858;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1859;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1860;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1861;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1862;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1863;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1864;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1865;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1866;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1867;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1868;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1869;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1870;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1871;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1872;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1873;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1874;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1875;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1876;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1877;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1878;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1879;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1880;0.2397
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1881;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1882;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1883;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1884;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1885;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1886;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1887;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1888;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1889;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1890;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1891;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1892;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1893;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1894;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1895;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1896;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1897;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1898;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1899;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1900;0.2422
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1901;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1902;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1903;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1904;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1905;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1906;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1907;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1908;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1909;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1910;0.2472
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1911;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1912;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1913;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1914;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1915;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1916;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1917;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1918;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1919;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1920;0.27
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1921;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1922;
Brazil ;"sptinc_p99p100_z_BR
Pre-tax national income 
Top 1% | share
";p99p100;1923;
